"Aircraft..Type" "Effect..Impact.to.flight" "FlightDate" "Record.ID" "Aircraft..Airline.Operator" "Feet.above.ground" "origin"
NULL NULL 2009-09-09 13062 241 NULL 573
NULL NULL 2009-09-09 13066 241 NULL 305
NULL NULL 2009-09-09 13063 241 NULL 277
NULL NULL 2009-09-09 266984 345 NULL 56
2 4 2009-09-09 267715 90 "0" 124
2 4 2009-09-09 265668 130 "0" 151
2 2 2009-09-09 266976 257 "0" 11
2 4 2009-09-09 268300 183 "0" 52
NULL NULL 2009-09-09 266986 345 NULL 4
NULL NULL 2009-09-09 266833 345 NULL 125
NULL NULL 2009-09-09 267271 345 NULL 187
NULL NULL 2009-09-09 267594 345 NULL 193
NULL NULL 2009-09-09 268065 345 NULL 455
NULL NULL 2009-09-09 268064 345 NULL 17
2 NULL 2009-09-09 264476 49 NULL 2
NULL NULL 2009-09-09 266584 345 NULL 604
2 4 2009-09-09 267717 316 "100" 90
2 4 2009-09-09 266594 257 "0" 33
NULL NULL 2009-09-09 266178 345 NULL 69
2 4 2009-09-09 267716 316 "2,000" 126
2 4 2009-09-09 268297 90 "10" 111
2 4 2009-09-09 266746 49 "0" 82
2 4 2009-09-09 265154 59 "11,000" 38
2 4 2009-09-09 264474 347 "1,000" 98
NULL NULL 2009-09-09 266985 345 NULL 137
NULL NULL 2009-09-09 267595 345 NULL 5
2 4 2009-09-10 267369 165 "300" 57
2 4 2009-09-10 267444 165 "100" 84
2 4 2009-09-10 267446 165 "1,000" 151
2 4 2009-09-10 265034 316 "150" 284
2 4 2009-09-10 267718 90 "0" 208
2 4 2009-09-10 265455 316 "30" 284
2 4 2009-09-10 265456 316 "500" 197
2 4 2009-09-10 265035 316 "0" 288
2 4 2009-09-10 267708 59 "500" 138
2 4 2009-09-10 265454 316 "1,000" 36
2 4 2009-09-10 265799 287 "700" 138
2 4 2009-09-10 267660 347 "500" 98
2 4 2009-09-10 267712 70 "0" 131
2 4 2009-09-10 267445 165 "1,500" 57
2 4 2009-09-10 266429 165 "4,700" 57
2 4 2009-09-10 267368 165 "1,900" 57
2 4 2009-09-10 269491 165 "6,500" 57
2 4 2009-09-10 266430 165 "2,700" 57
2 4 2009-09-10 267707 59 "4,300" 4
2 4 2009-09-10 267256 165 "1,300" 127
NULL NULL 2009-09-10 13058 241 NULL 1327
NULL NULL 2009-09-10 13056 241 NULL 115
NULL NULL 2009-09-10 13055 241 NULL 160
NULL NULL 2009-09-10 13057 241 NULL 73
NULL NULL 2009-09-10 13059 241 NULL 158
NULL NULL 2009-09-10 13054 241 NULL 115
2 4 2009-09-10 267659 347 NULL 2
2 4 2009-09-10 267092 257 NULL 2
2 NULL 2009-09-10 267719 232 NULL 152
2 4 2009-09-10 267711 70 NULL 2
2 4 2009-09-10 266692 60 "0" 305
2 4 2009-09-10 267258 90 "0" 331
2 4 2009-09-10 267710 60 "50" 8
2 4 2009-09-10 267257 201 "0" 159
2 4 2009-09-10 267661 343 "100" 127
2 4 2009-09-10 267720 233 "0" 33
2 4 2009-09-10 265262 60 "0" 38
NULL NULL 2009-09-10 265099 345 NULL 160
NULL NULL 2009-09-10 265094 345 NULL 25
NULL NULL 2009-09-10 266988 345 NULL 390
NULL NULL 2009-09-10 266987 345 NULL 187
NULL NULL 2009-09-10 264462 345 NULL 206
NULL NULL 2009-09-10 265097 345 NULL 329
NULL NULL 2009-09-10 265095 345 NULL 38
NULL NULL 2009-09-10 265096 345 NULL 38
NULL NULL 2009-09-10 265098 345 NULL 151
NULL NULL 2009-09-10 264463 345 NULL 127
NULL NULL 2009-09-10 265037 345 NULL 3
2 4 2009-09-10 267988 49 NULL 2
2 4 2009-09-10 267709 59 NULL 57
2 4 2009-09-10 267657 90 NULL 455
2 4 2009-09-10 267658 343 "65" 52
NULL NULL 2009-09-10 265783 345 NULL 19
NULL NULL 2009-09-10 265352 345 NULL 1480
2 4 2009-09-10 267706 49 NULL 82
2 4 2009-09-10 267656 171 NULL 183
2 4 2009-09-10 263959 271 "3,000" 117
NULL NULL 2009-09-10 267152 345 NULL 149
2 4 2009-09-10 265036 347 "1,000" 132
2 4 2009-09-11 266333 343 "0" 82
NULL 4 2009-09-11 268155 130 "0" 42
2 4 2009-09-11 268157 257 "0" 42
2 4 2009-09-11 265142 348 "800" 137
2 NULL 2009-09-11 266353 232 "0" 284
2 4 2009-09-11 266331 316 "10" 14
